"Submission ID","Last updated","Submission started","Status","Current step","State","What is your gender?"," Have you previously attended NatCon?","Party","How much did your party's platform influence your decision to register in that party?","Have you decided on a presidential ticket?","What is the primary reason you are currently undecided?","Vote","Which of the following reasons would be most likely to change your decisions?","How likely are you to vote for a candidate with a large/active campaign GroupMe?","Rank the following campaign elements from most to least influential in your decision to vote for a candidate.","Which of the following candidate names do you recognize?","Errors","Url","Network ID"
"77a390f1-f74c-4f1f-9a6e-eb75154c1bbf","Tue May 13 2025 16:01:00 GMT-0400 (Eastern Daylight Time)","Tue May 13 2025 15:58:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","Florida","Female ","Yes","Independent (NatCon Parents, Event Staff)","None","Yes","","Micah Carr/AnnaCatherine Hammett","I had a meaningful personal interaction with another candidate","A candidate's GroupMe does not affect my vote","Message/Vision for TeenPact,Performance in Debates/Open Forums,Social Media/Branding,Campaign Team Involvement,GroupMe Presence","Abigail Hendricks,AnnaCatherine Hammett,Caleb Kamuiru,David Otero,David Treder,Enrique Rodriguez,Griffin Witt,Jessica Veth,Joseph Jackson,Joy Southerland,Macy McMillian,Marie Timmons,Max Sheppard,Reagan McCollum,Tyler Henderson,Valerie Yoder,Zechariah Zalak","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=77a390f1-f74c-4f1f-9a6e-eb75154c1bbf","631a41181445210e9fda48971840b585"
"508098d7-5d21-4b60-9ce5-74acda4c62af","Tue May 13 2025 15:59:00 GMT-0400 (Eastern Daylight Time)","Tue May 13 2025 15:55:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","Mississippi","Female ","No","Vision","None","Yes","","Geb Mckee/Porter Greenblatt","Another candidate impressed me more with their public speaking/debate performance","A candidate's GroupMe does not affect my vote","Social Media/Branding,Message/Vision for TeenPact,Performance in Debates/Open Forums,Campaign Team Involvement,GroupMe Presence","Anna Reynolds,Avery Lafferty,Bennett Olson,Brenna McCarthy,Clark Bigler,Geb McKee,Grace Muller,Greyson Davis,Griffin Witt,Isaac Powers,Jacob Enright,Jared Werner,Levi Allen,Zeke Harper","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=508098d7-5d21-4b60-9ce5-74acda4c62af","a24b03850a947666a19806eb2547b82e"
"cd32e0f5-9b8b-41b4-b291-440efe4fe7cf","Tue May 13 2025 15:55:00 GMT-0400 (Eastern Daylight Time)","Tue May 13 2025 15:51:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","Virginia","Male","No","Perseverance","A little bit","No","I am familiar with multiple presidential tickets, but I am waiting to decide until the week of voting","Brody Morgan/Zeke Harper","I had a meaningful personal interaction with another candidate","I am more likely to vote for a candidate with a large/active GroupMe","Performance in Debates/Open Forums,GroupMe Presence,Message/Vision for TeenPact,Social Media/Branding,Campaign Team Involvement","Abby Hall,Anabelle Harris,AnnaCatherine Hammett,Audrey McCormick,Avery Lafferty,Brody Morgan,Caleb Griffin,Caleb Sartor,Chesed Vess,David Treder,Ella Slye,Enrique Rodriguez,Faith Franklin,Grace Franklin,Grace Muller,Greyson Davis,Griffin Witt,Ian Kotronis,Isaac Powers,Isaac Stevens,Jacob Enright,Jacob Redd,Joseph Jackson,Matthew Fitzgerald,Max Sheppard,Micah Carr,Reagan McCollum,Samara Brown,Samantha Ehrenberg,Seth Parkison,Zeke Harper","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=cd32e0f5-9b8b-41b4-b291-440efe4fe7cf","fedc7a43b922ad74d8db25db76ffcddd"
"a79de1f3-2bc9-41a2-af94-f3265f49f5ac","Tue May 13 2025 15:55:00 GMT-0400 (Eastern Daylight Time)","Tue May 13 2025 15:51:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","Georgia","Male","Yes","Perseverance","Main factor in my registration decision","No","I have a personal relationship with multiple presidential tickets","Isaac Powers/Enrique Rodriguez","I had a meaningful personal interaction with another candidate","A candidate's GroupMe does not affect my vote","Performance in Debates/Open Forums,Message/Vision for TeenPact,Social Media/Branding,Campaign Team Involvement,GroupMe Presence","AnnaCatherine Hammett,Avery Lafferty,Brody Morgan,Caleb Kamuiru,Caleb Sartor,Camp Fisher,Chesed Vess,Clark Bigler,Davi Oliveira,David Treder,Ella Slye,Enrique Rodriguez,Evan Duncan,Faith Franklin,Gideon Halterman,Grace Franklin,Greyson Davis,Griffin Witt,Henry Vaughan,Ian Kotronis,Isaac Powers,Jacob Enright,Jacob Redd,Jed Sicilia,Joseph Jackson,Joy Southerland,Madden Hoffman,Max Sheppard,Micah Carr,Quinn Anderson,Samara Brown,Samuel Brezina,Samantha Ehrenberg,Susie Erickson,Zekariah Smith,Zeke Harper","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=a79de1f3-2bc9-41a2-af94-f3265f49f5ac","227b2187b7c185f9e65222c47dd93a2e"
"1b619ff3-4d97-4faa-aac6-c15a36f2b9d9","Tue May 13 2025 15:54:00 GMT-0400 (Eastern Daylight Time)","Tue May 13 2025 15:47:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","Indiana","Female ","Yes","Vision","A little bit","No","I have a personal relationship with multiple presidential tickets","Jacob Redd/Caleb Sartor","I had a meaningful personal interaction with another candidate","A candidate's GroupMe does not affect my vote","Message/Vision for TeenPact,Social Media/Branding,Performance in Debates/Open Forums,Campaign Team Involvement,GroupMe Presence","Abby Hall,Abigail Esch,Anna Reynolds,AnnaCatherine Hammett,Audrey McCormick,Avery Lafferty,Bella Roose,Brenna McCarthy,Brody Morgan,Caleb Griffin,Caleb Kamuiru,Caleb Sartor,Camp Fisher,Chesed Vess,Clark Bigler,Cooper Holt,Davi Oliveira,David Moore,David Treder,Enrique Rodriguez,Evan Duncan,Faith Franklin,Garrett Sawyer,Geb McKee,Grace Franklin,Grace Muller,Griffin Witt,Isaac Powers,Isaac Stevens,Jacob Enright,Jacob Redd,Jared Werner,Jessica Veth,Jed Sicilia,Joseph Jackson,Joy Southerland,Kaydence Thibault,Marie Timmons,Mary Shirk,Micah Carr,Porter Greenblatt,Rebecca Graham,Samara Brown,Selah Strassheim,Simeon Paolicelli,Susie Erickson,Tayva Upgren,Valerie Yoder,Will Miller,Will Sox,Wyatt Marx,Zekariah Smith,Zeke Harper","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=1b619ff3-4d97-4faa-aac6-c15a36f2b9d9","8f979297cfd80fa2554e52fc5251d478"
"1676d5b2-e907-49ac-9e9a-4d8c4091fb74","Tue May 13 2025 15:53:00 GMT-0400 (Eastern Daylight Time)","Tue May 13 2025 15:42:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","Michigan","Female ","Yes","Vision","None","Yes","","Isaac Powers/Enrique Rodriguez","Another candidate impressed me more with their public speaking/debate performance","A candidate's GroupMe does not affect my vote","Performance in Debates/Open Forums,Message/Vision for TeenPact,Social Media/Branding,Campaign Team Involvement,GroupMe Presence","Abigail Hendricks,Anna Reynolds,AnnaCatherine Hammett,Audrey McCormick,Bella Roose,Brody Morgan,Caleb Griffin,Caleb Kamuiru,Camp Fisher,Clark Bigler,David Moore,David Treder,Elsie Bomer,Enrique Rodriguez,Evan Duncan,Faith Franklin,Geb McKee,Gideon Halterman,Grace Franklin,Grace Muller,Greyson Davis,Isaac Powers,Jed Sicilia,Joseph Jackson,Joy Southerland,Kolton Olson,Levi Allen,Marie Timmons,Mary Shirk,Matthew Fitzgerald,Micah Carr,Porter Greenblatt,Rebecca Graham,Samara Brown,Samantha Ehrenberg,Sean McCarthy,Selah Strassheim,Tayva Upgren,Tenley Ress,Will Miller,Wyatt Marx,Zeke Harper","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=1676d5b2-e907-49ac-9e9a-4d8c4091fb74","d24f04633564785c5fa7148184f72ae2"
"456398f1-beb3-43f2-9be8-65abe5ca1890","Tue May 13 2025 15:53:00 GMT-0400 (Eastern Daylight Time)","Tue May 13 2025 15:47:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","South Carolina","Female ","Yes","Perseverance","A significant amount","No","I am familiar with multiple presidential tickets, but I am waiting to decide until the week of voting","Will Sox/Simeon Paolicelli ","Another candidate convinced me of their vision for TeenPact through their message","A candidate's GroupMe does not affect my vote","Performance in Debates/Open Forums,Message/Vision for TeenPact,Social Media/Branding,GroupMe Presence,Campaign Team Involvement","Abby Hall,Abigail Esch,Abigail Hendricks,Anabelle Harris,Anna Reynolds,AnnaCatherine Hammett,Audrey McCormick,Avery Lafferty,Bella Roose,Brody Morgan,Caleb Griffin,Caleb Kamuiru,Caleb Sartor,Camp Fisher,Chesed Vess,Clark Bigler,Coen Hefley,Cooper Holt,Davi Oliveira,David Moore,David Otero,David Treder,Dane Williams,Grace Franklin,Grace Muller,Greyson Davis,Griffin Witt,Ian Kotronis,Isaac Powers,Isaac Stevens,Jack Holt,Jacob Enright,Jacob Redd,Jed Sicilia,Joseph Jackson,Joy Southerland,Kaydence Thibault,Kolton Olson,Logan Sonnenfeld,Macy McMillian,Marie Timmons,Matthew Costello,Max Sheppard,Micah Carr,Nate Verboncoeur,Samara Brown,Samantha Ehrenberg,Selah Strassheim,Simeon Paolicelli,Sofia Rybkin,Tayva Upgren,Will Miller,Will Sox,Wyatt Marx,Zeke Harper","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=456398f1-beb3-43f2-9be8-65abe5ca1890","3948295ea2e4eca440f5dbee85dc415c"
"8fe457ac-430a-4bc4-afea-5d4be8313db2","Tue May 13 2025 15:52:00 GMT-0400 (Eastern Daylight Time)","Tue May 13 2025 15:37:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","Tennessee","Male","Yes","Perseverance","A little bit","No","I have a personal relationship with multiple presidential tickets","Clark Bigler/Grace Franklin","Another candidate impressed me more with their public speaking/debate performance","I am more likely to vote for a candidate with a large/active GroupMe","Performance in Debates/Open Forums,Campaign Team Involvement,GroupMe Presence,Message/Vision for TeenPact,Social Media/Branding","Abigail Esch,Anna Reynolds,AnnaCatherine Hammett,Avery Lafferty,Bella Roose,Bennett Olson,Brody Morgan,Caleb Kamuiru,Caleb Sartor,Camp Fisher,Chesed Vess,Clark Bigler,Coen Hefley,Davi Oliveira,David Otero,David Treder,Ella Slye,Elsie Bomer,Enrique Rodriguez,Evan Duncan,Faith Franklin,Geb McKee,Grace Franklin,Grace Muller,Greyson Davis,Griffin Witt,Henry Vaughan,Isaac Powers,Isaac Stevens,Jacob Enright,Jacob Redd,Jed Sicilia,Joseph Jackson,Joy Southerland,Jonas Ascol,Kaydence Thibault,Marie Timmons,Mary Shirk,Max Sheppard,Micah Carr,Nate Verboncoeur,Peter Channell,Quinn Anderson,Samara Brown,Samuel Brezina,Samuel Van Cleave,Samantha Ehrenberg,Selah Strassheim,Seth Parkison,Simeon Paolicelli,Sofia Rybkin,Susie Erickson,Will Sox,Wyatt Marx,Zekariah Smith,Zeke Harper","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=8fe457ac-430a-4bc4-afea-5d4be8313db2","c46d5790d1958f82e2a80ceb1ed7e34a"
"db5871dc-2768-42db-98a2-38f2eafd9b98","Tue May 13 2025 15:52:00 GMT-0400 (Eastern Daylight Time)","Tue May 13 2025 15:49:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","Washington","Female ","Yes","Vision","A little bit","No","I am familiar with multiple presidential tickets, but I am waiting to decide until the week of voting","Evan Duncan/Joy Southerland ","Another candidate impressed me more with their public speaking/debate performance","A candidate's GroupMe does not affect my vote","Message/Vision for TeenPact,Campaign Team Involvement,Social Media/Branding,Performance in Debates/Open Forums,GroupMe Presence","Abigail Hendricks,AnnaCatherine Hammett,Audrey McCormick,Avery Lafferty,Brenna McCarthy,Brody Morgan,Caleb Kamuiru,Caleb Sartor,Chesed Vess,Clark Bigler,Davi Oliveira,David Treder,Dane Williams,Enrique Rodriguez,Evan Duncan,Faith Franklin,Garrett Sawyer,Geb McKee,Grace Franklin,Grace Muller,Greyson Davis,Griffin Witt,Henry Vaughan,Isaac Powers,Isaac Stevens,Jack Holt,Jacob Enright,Jacob Redd,Jessica Veth,Jed Sicilia,Joseph Jackson,Joy Southerland,Levi Allen,Macy McMillian,Marie Timmons,Mary Shirk,Micah Carr,Nate Verboncoeur,Peter Channell,Porter Greenblatt,Quinn Anderson,Reagan McCollum,Rebecca Graham,Samara Brown,Simeon Paolicelli,Sofia Rybkin,Susie Erickson,Tayva Upgren,Valerie Yoder,Will Miller,Will Sox,Wyatt Marx,Zeke Harper","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=db5871dc-2768-42db-98a2-38f2eafd9b98","bf2fe231f95c321e215683021dfa4488"
"4415fb9e-75e9-4b4d-a3e5-9b8fc2dd0f6b","Tue May 13 2025 15:51:00 GMT-0400 (Eastern Daylight Time)","Tue May 13 2025 15:49:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","Oregon","Female ","Yes","Vision","None","Yes","","Jed Sicilia/Marie Timmons","Another candidate impressed me more with their public speaking/debate performance","A candidate's GroupMe does not affect my vote","Performance in Debates/Open Forums,Message/Vision for TeenPact,Campaign Team Involvement,Social Media/Branding,GroupMe Presence","Abby Hall,Abigail Hendricks,Anabelle Harris,Anna Reynolds,AnnaCatherine Hammett,Audrey McCormick,Avery Lafferty,Brenna McCarthy,Brody Morgan,Caleb Kamuiru,Caleb Sartor,Camp Fisher,Chesed Vess,Clark Bigler,Coen Hefley,Davi Oliveira,David Moore,David Treder,Enrique Rodriguez,Evan Duncan,Faith Franklin,Garrett Sawyer,Geb McKee,Grace Franklin,Grace Muller,Greyson Davis,Griffin Witt,Isaac Powers,Isaac Stevens,Jack Holt,Jacob Enright,Jacob Redd,Jared Werner,Jessica Veth,Jed Sicilia,Joseph Jackson,Joy Southerland,Kaydence Thibault,Kolton Olson,Levi Allen,Levi Gray,Livingstone Simons,Macy McMillian,Madden Hoffman,Marie Timmons,Mary Shirk,Matthew Costello,Max Sheppard,Micah Carr,Nate Verboncoeur,Peter Channell,Porter Greenblatt,Quinn Anderson,Reagan McCollum,Rebecca Graham,Samara Brown,Samuel Brezina,Samantha Ehrenberg,Selah Strassheim,Simeon Paolicelli,Sofia Rybkin,Susie Erickson,Tayva Upgren,Tripp Wilkins,Valerie Yoder,Will Miller,Will Sox,Wyatt Marx,Zechariah Zalak,Zekariah Smith,Zeke Harper","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=4415fb9e-75e9-4b4d-a3e5-9b8fc2dd0f6b","2fb957885c9e48b97d1e71737ac4c255"
"fc26a3b3-3fe3-4be5-b562-76b036576b86","Tue May 13 2025 15:50:00 GMT-0400 (Eastern Daylight Time)","Tue May 13 2025 15:43:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","Alaska","Female ","No","N/A (Absentee Votes)","N/A","No","I am familiar with multiple presidential tickets, but I am waiting to decide until the week of voting","Evan Duncan/Joy Southerland ","Another candidate impressed me more with their public speaking/debate performance","A candidate's GroupMe does not affect my vote","Performance in Debates/Open Forums,Social Media/Branding,Campaign Team Involvement,Message/Vision for TeenPact,GroupMe Presence","AnnaCatherine Hammett,Avery Lafferty,Brenna McCarthy,Brody Morgan,Caleb Kamuiru,Chesed Vess,Clark Bigler,David Treder,Enrique Rodriguez,Evan Duncan,Faith Franklin,Garrett Sawyer,Grace Franklin,Grace Muller,Greyson Davis,Griffin Witt,Isaac Powers,Isaac Stevens,Jacob Enright,Jacob Redd,Jared Werner,Joseph Jackson,Joy Southerland,Macy McMillian,Marie Timmons,Mary Shirk,Micah Carr,Samara Brown,Susie Erickson,Valerie Yoder,Zeke Harper","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=fc26a3b3-3fe3-4be5-b562-76b036576b86","e619be4aa0f1a1bdfca42badacb6e760"
"d1a0f253-718c-4715-a216-ceeb413c46b0","Tue May 13 2025 15:50:00 GMT-0400 (Eastern Daylight Time)","Tue May 13 2025 15:47:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","Florida","Female ","Yes","Vision","Main factor in my registration decision","No","I am familiar with multiple presidential tickets, but I am waiting to decide until the week of voting","Will Sox/Simeon Paolicelli ","I had a meaningful personal interaction with another candidate","I am more likely to vote for a candidate with a large/active GroupMe","Performance in Debates/Open Forums,Message/Vision for TeenPact,Campaign Team Involvement,GroupMe Presence,Social Media/Branding","Anna Reynolds,AnnaCatherine Hammett,Avery Lafferty,Brody Morgan,Caleb Sartor,Chesed Vess,Clark Bigler,Davi Oliveira,David Otero,David Treder,Ella Slye,Enrique Rodriguez,Evan Duncan,Faith Franklin,Grace Franklin,Grace Muller,Isaac Powers,Isaac Stevens,Jacob Enright,Jacob Redd,Joseph Jackson,Joy Southerland,Kolton Olson,Levi Allen,Max Sheppard,Micah Carr,Quinn Anderson,Rebecca Graham,Selah Strassheim,Susie Erickson,Will Sox,Zeke Harper","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=d1a0f253-718c-4715-a216-ceeb413c46b0","16c1509cd086f6fdf68361738faded82"
"d5dba50e-2400-4596-ba81-a8be2305e298","Tue May 13 2025 15:48:00 GMT-0400 (Eastern Daylight Time)","Tue May 13 2025 15:43:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","Florida","Male","Yes","Vision","A significant amount","Yes","","Isaac Powers/Enrique Rodriguez","I had a meaningful personal interaction with another candidate","A candidate's GroupMe does not affect my vote","Performance in Debates/Open Forums,Message/Vision for TeenPact,Campaign Team Involvement,Social Media/Branding,GroupMe Presence","Abby Hall,Abigail Hendricks,Anabelle Harris,Anna Reynolds,AnnaCatherine Hammett,Audrey McCormick,Avery Lafferty,Bella Roose,Bennett Olson,Brenna McCarthy,Brody Aulds,Brody Morgan,Caleb Griffin,Caleb Kamuiru,Caleb Sartor,Camp Fisher,Chesed Vess,Clark Bigler,Cooper Holt,Davi Oliveira,David Moore,David Otero,David Treder,Dane Williams,Ella Slye,Elsie Bomer,Enrique Rodriguez,Evan Duncan,Faith Franklin,Garrett Sawyer,Geb McKee,Grace Franklin,Grace Muller,Greyson Davis,Griffin Witt,Henry Vaughan,Ian Kotronis,Isaac Powers,Isaac Stevens,Jack Holt,Jacob Enright,Jacob Redd,Jessica Veth,Jed Sicilia,Joseph Jackson,Joy Southerland,Kaydence Thibault,Kolton Olson,Levi Allen,Madden Hoffman,Marie Timmons,Mary Shirk,Max Sheppard,Micah Carr,Nate Verboncoeur,Peter Channell,Porter Greenblatt,Quinn Anderson,Reagan McCollum,Samara Brown,Samuel Brezina,Samuel Van Cleave,Samantha Ehrenberg,Selah Strassheim,Simeon Paolicelli,Sofia Rybkin,Susie Erickson,Tripp Wilkins,Tyler Henderson,Valerie Yoder,Will Harrill,Will Miller,Will Sox,Wyatt Marx,Zechariah Zalak,Zekariah Smith,Zeke Harper","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=d5dba50e-2400-4596-ba81-a8be2305e298","2d2ad022473dc83c937c10d6c7985ac6"
"304e7b40-81ba-41b7-a66d-8567a5a09cb9","Tue May 13 2025 15:48:00 GMT-0400 (Eastern Daylight Time)","Tue May 13 2025 15:44:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","Nevada","Female ","Yes","Vision","None","Yes","","Jed Sicilia/Marie Timmons","I had a meaningful personal interaction with another candidate","A candidate's GroupMe does not affect my vote","Message/Vision for TeenPact,Performance in Debates/Open Forums,GroupMe Presence,Campaign Team Involvement,Social Media/Branding","Abby Hall,Abigail Esch,Abigail Hendricks,Anabelle Harris,Anna Reynolds,AnnaCatherine Hammett,Audrey McCormick,Avery Lafferty,Brenna McCarthy,Brody Aulds,Brody Morgan,Caleb Griffin,Caleb Kamuiru,Caleb Sartor,Camp Fisher,Chesed Vess,Clark Bigler,Coen Hefley,Cooper Holt,Davi Oliveira,David Otero,David Treder,Dane Williams,Ella Slye,Elsie Bomer,Enrique Rodriguez,Evan Duncan,Faith Franklin,Garrett Sawyer,Geb McKee,Gideon Halterman,Grace Franklin,Grace Muller,Greyson Davis,Griffin Witt,Henry Vaughan,Ian Kotronis,Isaac Powers,Isaac Stevens,Jack Holt,Jacob Enright,Jacob Redd,Jessica Veth,Jed Sicilia,Joseph Jackson,Joy Southerland,Kolton Olson,Levi Allen,Logan Sonnenfeld,Macy McMillian,Marie Timmons,Mary Shirk,Matthew Costello,Max Sheppard,Micah Carr,Nate Verboncoeur,Peter Channell,Porter Greenblatt,Quinn Anderson,Reagan McCollum,Rebecca Graham,Samara Brown,Samuel Van Cleave,Samantha Ehrenberg,Selah Strassheim,Simeon Paolicelli,Sofia Rybkin,Susie Erickson,Tayva Upgren,Valerie Yoder,Will Miller,Will Sox,Wyatt Marx,Zechariah Zalak,Zekariah Smith,Zeke Harper","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=304e7b40-81ba-41b7-a66d-8567a5a09cb9","18701bf3b45c7bf7ba0a2816db817ee9"
"cae60f53-f095-472b-8f90-a35a06897f91","Tue May 13 2025 15:47:00 GMT-0400 (Eastern Daylight Time)","Tue May 13 2025 15:45:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","Kentucky","Female ","No","Independent (NatCon Parents, Event Staff)","None","No","I am familiar with multiple presidential tickets, but I am waiting to decide until the week of voting","Evan Duncan/Joy Southerland ","Another candidate impressed me more with their public speaking/debate performance","A candidate's GroupMe does not affect my vote","Message/Vision for TeenPact,Performance in Debates/Open Forums,Campaign Team Involvement,Social Media/Branding,GroupMe Presence","Cooper Holt,Evan Duncan,Garrett Sawyer,Geb McKee,Grace Muller,Jack Holt,Susie Erickson","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=cae60f53-f095-472b-8f90-a35a06897f91","6420e4f0299a15b9ff33e2330bafe4f4"
"231f5262-0558-41ad-a3d5-4ed4786696f1","Tue May 13 2025 15:47:00 GMT-0400 (Eastern Daylight Time)","Tue May 13 2025 15:43:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","Kentucky","Female ","Yes","Vision","A significant amount","No","I am familiar with multiple presidential tickets, but I am waiting to decide until the week of voting","Evan Duncan/Joy Southerland ","I had a meaningful personal interaction with another candidate","A candidate's GroupMe does not affect my vote","Message/Vision for TeenPact,Performance in Debates/Open Forums,Campaign Team Involvement,GroupMe Presence,Social Media/Branding","AnnaCatherine Hammett,Avery Lafferty,Brody Morgan,Caleb Sartor,Clark Bigler,Cooper Holt,Evan Duncan,Garrett Sawyer,Geb McKee,Grace Franklin,Grace Muller,Isaac Powers,Jack Holt,Joseph Jackson,Joy Southerland,Mary Shirk,Micah Carr,Nate Verboncoeur,Samara Brown,Susie Erickson,Zeke Harper","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=231f5262-0558-41ad-a3d5-4ed4786696f1","ba2b1fd833de7a7b88b091877385385a"
"59b58eb1-1e2b-4736-8f04-d1cfd3dba22f","Tue May 13 2025 15:45:00 GMT-0400 (Eastern Daylight Time)","Tue May 13 2025 15:43:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","Illinois","Female ","No","N/A (Absentee Votes)","N/A","No","I don't know any candidates","Evan Duncan/Joy Southerland ","Another candidate impressed me more with their public speaking/debate performance","I am more likely to vote for a candidate with a large/active GroupMe","Message/Vision for TeenPact,Performance in Debates/Open Forums,Social Media/Branding,Campaign Team Involvement,GroupMe Presence","David Moore","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=59b58eb1-1e2b-4736-8f04-d1cfd3dba22f","3d623113023e2eb3c04f380d2cacd8ab"
"80709b88-ee47-4dff-b01d-511141dca869","Tue May 13 2025 15:45:00 GMT-0400 (Eastern Daylight Time)","Tue May 13 2025 15:43:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","Oklahoma","Female ","Yes","N/A (Absentee Votes)","N/A","Yes","","Clark Bigler/Grace Franklin","Another candidate impressed me more with their public speaking/debate performance","A candidate's GroupMe does not affect my vote","Message/Vision for TeenPact,Performance in Debates/Open Forums,Social Media/Branding,GroupMe Presence,Campaign Team Involvement","Anna Reynolds,AnnaCatherine Hammett,Avery Lafferty,Brody Morgan,Caleb Griffin,Caleb Kamuiru,Caleb Sartor,Chesed Vess,Clark Bigler,Evan Duncan,Faith Franklin,Grace Franklin,Grace Muller,Griffin Witt,Isaac Powers,Jed Sicilia,Joy Southerland,Levi Allen,Marie Timmons,Nate Verboncoeur","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=80709b88-ee47-4dff-b01d-511141dca869","7b677e8ff57097dd918a793f44bf614d"
"4e0ff053-9591-425d-811a-b47ff6990f5a","Tue May 13 2025 15:44:00 GMT-0400 (Eastern Daylight Time)","Tue May 13 2025 15:40:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","Maryland","Female ","Yes","N/A (Absentee Votes)","N/A","No","I am familiar with multiple presidential tickets, but I am waiting to decide until the week of voting","Isaac Stevens/Chesed Vess","Another candidate impressed me more with their public speaking/debate performance","A candidate's GroupMe does not affect my vote","Performance in Debates/Open Forums,Message/Vision for TeenPact,Campaign Team Involvement,Social Media/Branding,GroupMe Presence","Abigail Esch,Avery Lafferty,Brody Morgan,Caleb Griffin,Caleb Kamuiru,Chesed Vess,Clark Bigler,Evan Duncan,Faith Franklin,Grace Franklin,Grace Muller,Isaac Powers,Isaac Stevens,Jared Werner,Joseph Jackson,Joy Southerland,Logan Sonnenfeld,Macy McMillian,Will Sox,Zeke Harper","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=4e0ff053-9591-425d-811a-b47ff6990f5a","560e27cf27d9621f00cc51c9aee6de8f"
"5b080597-664a-4a02-adde-0b6d9241007a","Tue May 13 2025 15:42:00 GMT-0400 (Eastern Daylight Time)","Tue May 13 2025 15:39:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","Iowa","Male","Yes","Compassion ","A little bit","Yes","","Clark Bigler/Grace Franklin","Another candidate impressed me more with their public speaking/debate performance","A candidate's GroupMe does not affect my vote","Performance in Debates/Open Forums,Campaign Team Involvement,Social Media/Branding,Message/Vision for TeenPact,GroupMe Presence","AnnaCatherine Hammett,Avery Lafferty,Brody Morgan,Caleb Kamuiru,Caleb Sartor,Chesed Vess,Clark Bigler,David Treder,Dane Williams,Ella Slye,Elsie Bomer,Enrique Rodriguez,Evan Duncan,Faith Franklin,Garrett Sawyer,Grace Franklin,Griffin Witt,Isaac Powers,Isaac Stevens,Joseph Jackson,Joy Southerland,Levi Allen,Micah Carr,Peter Channell,Samara Brown,Samuel Brezina,Will Sox,Wyatt Marx,Zekariah Smith,Zeke Harper","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=5b080597-664a-4a02-adde-0b6d9241007a","4bdb565b00481f7b22e8696db770417b"
"5dc5af31-f894-487b-9e3b-a19adb78ca12","Tue May 13 2025 15:42:00 GMT-0400 (Eastern Daylight Time)","Tue May 13 2025 15:39:00 GMT-0400 (Eastern Daylight Time)","finished","Ending","New York","Female ","Yes","Compassion ","None","No","I don't know any candidates","Brody Morgan/Zeke Harper","Another candidate impressed me more with their public speaking/debate performance","A candidate's GroupMe does not affect my vote","Message/Vision for TeenPact,Performance in Debates/Open Forums,Campaign Team Involvement,Social Media/Branding,GroupMe Presence","Brody Morgan,Caleb Griffin,Clark Bigler,Isaac Powers,Mary Shirk,Micah Carr,Zeke Harper","None","https://build.fillout.com/editor/tCM39Fdh14us/results?sessionId=5dc5af31-f894-487b-9e3b-a19adb78ca12","24be78097014cf3c1a447b7d5c6bb16d"
